area_code,inventory,market_size,market,number_of_records,product_line,product_type,product,state,type,order_date_mdy,order_date_dmy,budget_cogs,budget_margin,budget_profit,budget_sales,cogs,margin,marketing,profit,sales,total_expenses,row_id,order_month
505,1804,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,2016-07-20,2016-07-20,90.00,50.00,10.00,140.00,82.00,40.00,25.00,-8.00,122.00,48.00,1921,2016-07-01
714,4216,Major Market,West,1,Beans,Coffee,Decaf Irish Cream,California,Decaf,2018-09-02,2018-09-02,260.00,-40.00,-150.00,220.00,224.00,-32.00,73.00,-149.00,192.00,117.00,1922,2018-09-01
435,898,Small Market,West,1,Beans,Espresso,Decaf Espresso,Utah,Decaf,2016-01-23,2016-01-23,40.00,70.00,50.00,110.00,50.00,73.00,14.00,47.00,123.00,26.00,1923,2016-01-01
580,862,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,2016-07-20,2016-07-20,40.00,60.00,40.00,100.00,36.00,52.00,10.00,30.00,88.00,22.00,1924,2016-07-01
209,1744,Major Market,West,1,Beans,Espresso,Decaf Espresso,California,Decaf,2018-09-10,2018-09-10,240.00,310.00,210.00,550.00,247.00,329.00,81.00,216.00,576.00,113.00,1925,2018-09-01
253,1079,Small Market,West,1,Beans,Espresso,Decaf Espresso,Washington,Decaf,2016-06-18,2016-06-18,70.00,100.00,60.00,170.00,80.00,96.00,24.00,51.00,176.00,45.00,1926,2016-06-01
225,454,Small Market,South,1,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,2016-07-20,2016-07-20,30.00,60.00,30.00,90.00,49.00,71.00,15.00,34.00,120.00,37.00,1927,2016-07-01
719,959,Major Market,Central,1,Beans,Coffee,Amaretto,Colorado,Regular,2018-09-10,2018-09-10,120.00,170.00,130.00,290.00,123.00,179.00,34.00,134.00,302.00,45.00,1928,2018-09-01
641,851,Small Market,Central,1,Beans,Coffee,Amaretto,Iowa,Regular,2016-06-18,2016-06-18,10.00,30.00,20.00,40.00,16.00,25.00,4.00,10.00,41.00,15.00,1929,2016-06-01
513,424,Major Market,Central,1,Beans,Coffee,Amaretto,Ohio,Regular,2018-09-10,2018-09-10,50.00,70.00,40.00,120.00,54.00,73.00,17.00,29.00,127.00,44.00,1930,2018-09-01
715,403,Small Market,Central,1,Beans,Coffee,Amaretto,Wisconsin,Regular,2016-06-18,2016-06-18,60.00,80.00,30.00,140.00,65.00,80.00,24.00,22.00,145.00,58.00,1931,2016-06-01
970,531,Major Market,Central,1,Beans,Coffee,Colombian,Colorado,Regular,2018-09-10,2018-09-10,40.00,50.00,30.00,90.00,43.00,56.00,14.00,29.00,99.00,27.00,1932,2018-09-01
563,1009,Small Market,Central,1,Beans,Coffee,Colombian,Iowa,Regular,2016-06-18,2016-06-18,30.00,30.00,10.00,60.00,31.00,38.00,9.00,8.00,69.00,30.00,1933,2016-06-01
847,1191,Major Market,Central,1,Beans,Coffee,Colombian,Illinois,Regular,2018-09-10,2018-09-10,220.00,300.00,190.00,520.00,224.00,310.00,73.00,194.00,534.00,116.00,1934,2018-09-01
360,627,Small Market,West,1,Leaves,Tea,Green Tea,Washington,Regular,2018-09-22,2018-09-22,40.00,50.00,-10.00,90.00,55.00,76.00,49.00,-3.00,131.00,79.00,1935,2018-09-01
573,619,Small Market,Central,1,Beans,Coffee,Colombian,Missouri,Regular,2016-10-02,2016-10-02,60.00,90.00,40.00,150.00,68.00,85.00,25.00,26.00,153.00,59.00,1936,2016-10-01
614,435,Major Market,Central,1,Beans,Coffee,Colombian,Ohio,Regular,2018-09-10,2018-09-10,40.00,50.00,20.00,90.00,41.00,60.00,13.00,24.00,101.00,36.00,1937,2018-09-01
719,821,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,2018-12-01,2018-12-01,100.00,140.00,110.00,240.00,95.00,139.00,26.00,157.00,262.00,40.00,1938,2018-12-01
715,716,Small Market,Central,1,Beans,Coffee,Colombian,Wisconsin,Regular,2018-11-18,2018-11-18,100.00,140.00,30.00,240.00,105.00,145.00,95.00,20.00,250.00,125.00,1939,2018-11-01
970,601,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Colorado,Regular,2018-09-10,2018-09-10,60.00,110.00,90.00,170.00,54.00,79.00,15.00,53.00,133.00,26.00,1940,2018-09-01
217,608,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,2018-12-01,2018-12-01,100.00,140.00,100.00,240.00,95.00,139.00,30.00,136.00,262.00,55.00,1941,2018-12-01
515,807,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Iowa,Regular,2015-08-17,2015-08-17,20.00,50.00,40.00,70.00,23.00,35.00,6.00,17.00,58.00,18.00,1942,2015-08-01
815,1744,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Illinois,Regular,2018-09-10,2018-09-10,310.00,420.00,320.00,730.00,247.00,329.00,81.00,216.00,576.00,113.00,1943,2018-09-01
513,435,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,2015-06-23,2015-06-23,60.00,90.00,20.00,150.00,63.00,87.00,57.00,0.00,168.00,91.00,1944,2015-06-01
740,1319,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Ohio,Regular,2018-12-21,2018-12-21,190.00,200.00,140.00,390.00,153.00,153.00,42.00,87.00,306.00,66.00,1945,2018-12-01
314,898,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Missouri,Regular,2017-07-17,2017-07-17,60.00,90.00,70.00,150.00,50.00,73.00,14.00,48.00,123.00,25.00,1946,2017-07-01
719,558,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Colorado,Decaf,2016-10-04,2016-10-04,80.00,130.00,80.00,210.00,72.00,108.00,23.00,83.00,201.00,58.00,1947,2016-10-01
754,817,Major Market,East,1,Beans,Coffee,Colombian,Florida,Regular,2018-12-21,2018-12-21,70.00,120.00,80.00,190.00,88.00,133.00,29.00,73.00,221.00,60.00,1948,2018-12-01
715,1079,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,2017-07-17,2017-07-17,100.00,120.00,80.00,220.00,80.00,96.00,24.00,50.00,176.00,46.00,1949,2017-07-01
351,18446744073709548082,Major Market,East,1,Beans,Coffee,Colombian,Massachusetts,Regular,2018-12-21,2018-12-21,60.00,390.00,360.00,450.00,67.00,443.00,22.00,390.00,510.00,53.00,1950,2018-12-01
603,327,Small Market,East,1,Beans,Coffee,Amaretto,New Hampshire,Regular,2017-07-17,2017-07-17,40.00,70.00,50.00,110.00,52.00,75.00,16.00,37.00,127.00,38.00,1951,2017-07-01
845,2642,Major Market,East,1,Beans,Coffee,Colombian,New York,Regular,2018-09-23,2018-09-23,250.00,370.00,250.00,620.00,279.00,420.00,97.00,271.00,699.00,149.00,1952,2018-09-01
203,1166,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2016-07-11,2016-07-11,100.00,160.00,110.00,260.00,115.00,174.00,37.00,105.00,289.00,69.00,1953,2016-07-01
305,716,Major Market,East,1,Beans,Espresso,Caffe Mocha,Florida,Regular,2018-05-06,2018-05-06,100.00,140.00,30.00,240.00,105.00,145.00,95.00,21.00,250.00,124.00,1954,2018-05-01
603,462,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2016-07-11,2016-07-11,40.00,60.00,30.00,100.00,48.00,74.00,15.00,28.00,122.00,46.00,1955,2016-07-01
339,571,Major Market,East,1,Beans,Espresso,Caffe Mocha,Massachusetts,Regular,2018-05-06,2018-05-06,40.00,50.00,-10.00,90.00,47.00,52.00,42.00,-20.00,99.00,72.00,1956,2018-05-01
475,627,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2016-07-11,2016-07-11,50.00,70.00,10.00,120.00,55.00,76.00,49.00,-2.00,131.00,78.00,1957,2016-07-01
212,3641,Major Market,East,1,Beans,Espresso,Caffe Mocha,New York,Regular,2015-12-14,2015-12-14,130.00,-70.00,-210.00,60.00,135.00,-69.00,122.00,-224.00,66.00,155.00,1958,2015-12-01
603,335,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-07-11,2016-07-11,40.00,70.00,10.00,110.00,49.00,69.00,44.00,-4.00,118.00,73.00,1959,2016-07-01
351,1319,Major Market,East,1,Beans,Espresso,Regular Espresso,Massachusetts,Regular,2015-12-14,2015-12-14,150.00,140.00,80.00,290.00,153.00,153.00,42.00,87.00,306.00,66.00,1960,2015-12-01
603,218,Small Market,East,1,Beans,Espresso,Regular Espresso,New Hampshire,Regular,2016-07-11,2016-07-11,10.00,30.00,0.00,40.00,20.00,25.00,7.00,-16.00,45.00,41.00,1961,2016-07-01
718,723,Major Market,East,1,Beans,Espresso,Regular Espresso,New York,Regular,2015-12-14,2015-12-14,240.00,400.00,320.00,640.00,250.00,407.00,70.00,312.00,657.00,95.00,1962,2015-12-01
318,845,Small Market,South,1,Beans,Coffee,Colombian,Louisiana,Regular,2016-07-11,2016-07-11,50.00,90.00,70.00,140.00,49.00,71.00,13.00,46.00,120.00,25.00,1963,2016-07-01
972,1321,Major Market,South,1,Beans,Coffee,Colombian,Texas,Regular,2015-10-18,2015-10-18,280.00,340.00,240.00,620.00,241.00,284.00,74.00,188.00,525.00,96.00,1964,2015-10-01
505,462,Small Market,South,1,Beans,Coffee,Colombian,New Mexico,Regular,2017-12-01,2017-12-01,50.00,90.00,50.00,140.00,48.00,74.00,15.00,27.00,122.00,47.00,1965,2017-12-01
512,18446744073709550377,Major Market,South,1,Beans,Espresso,Caffe Latte,Texas,Regular,2015-10-18,2015-10-18,50.00,70.00,30.00,120.00,67.00,101.00,22.00,47.00,168.00,54.00,1966,2015-10-01
405,551,Small Market,South,1,Beans,Coffee,Colombian,Oklahoma,Regular,2018-12-22,2018-12-22,90.00,130.00,100.00,220.00,81.00,104.00,26.00,66.00,185.00,38.00,1967,2018-12-01
972,959,Major Market,South,1,Beans,Espresso,Caffe Mocha,Texas,Regular,2015-10-18,2015-10-18,90.00,140.00,110.00,230.00,123.00,179.00,34.00,133.00,302.00,46.00,1968,2015-10-01
985,18446744073709550563,Small Market,South,1,Beans,Espresso,Caffe Latte,Louisiana,Regular,2018-12-22,2018-12-22,40.00,60.00,0.00,100.00,55.00,76.00,49.00,-3.00,131.00,79.00,1969,2018-12-01
951,2947,Major Market,West,1,Beans,Coffee,Amaretto,California,Regular,2016-05-08,2016-05-08,150.00,-30.00,-90.00,120.00,127.00,-25.00,40.00,-88.00,102.00,63.00,1970,2016-05-01
505,18446744073709551018,Small Market,South,1,Beans,Espresso,Caffe Latte,New Mexico,Regular,2018-12-22,2018-12-22,10.00,20.00,-10.00,30.00,20.00,25.00,7.00,-15.00,45.00,40.00,1971,2018-12-01
707,2642,Major Market,West,1,Beans,Coffee,Colombian,California,Regular,2017-04-14,2017-04-14,330.00,500.00,350.00,830.00,279.00,420.00,97.00,271.00,699.00,149.00,1972,2017-04-01
918,18446744073709549368,Small Market,South,1,Beans,Espresso,Caffe Latte,Oklahoma,Regular,2018-12-22,2018-12-22,100.00,140.00,90.00,240.00,134.00,186.00,41.00,121.00,320.00,65.00,1973,2018-12-01
916,1820,Major Market,West,1,Beans,Espresso,Caffe Latte,California,Regular,2017-04-14,2017-04-14,240.00,240.00,160.00,480.00,250.00,251.00,70.00,157.00,501.00,94.00,1974,2017-04-01
985,320,Small Market,South,1,Beans,Espresso,Caffe Mocha,Louisiana,Regular,2015-10-31,2015-10-31,30.00,50.00,20.00,80.00,41.00,66.00,12.00,31.00,107.00,35.00,1975,2015-10-01
530,940,Major Market,West,1,Beans,Espresso,Caffe Mocha,California,Regular,2016-12-14,2016-12-14,130.00,180.00,40.00,310.00,135.00,187.00,122.00,31.00,322.00,156.00,1976,2016-12-01
505,335,Small Market,South,1,Beans,Espresso,Caffe Mocha,New Mexico,Regular,2015-10-31,2015-10-31,30.00,60.00,10.00,90.00,49.00,69.00,44.00,-5.00,118.00,74.00,1977,2015-10-01
303,1319,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Colorado,Decaf,2015-12-03,2015-12-03,140.00,140.00,80.00,280.00,153.00,153.00,42.00,87.00,306.00,66.00,1978,2015-12-01
580,490,Small Market,South,1,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,2015-10-31,2015-10-31,20.00,30.00,20.00,50.00,29.00,44.00,8.00,24.00,73.00,20.00,1979,2015-10-01
309,959,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Illinois,Decaf,2015-11-25,2015-11-25,110.00,170.00,130.00,280.00,123.00,179.00,34.00,133.00,302.00,46.00,1980,2015-11-01
503,521,Small Market,West,1,Beans,Coffee,Amaretto,Oregon,Regular,2015-10-31,2015-10-31,50.00,80.00,20.00,130.00,47.00,65.00,42.00,-7.00,112.00,72.00,1981,2015-10-01
937,490,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,2015-11-25,2015-11-25,20.00,40.00,30.00,60.00,29.00,44.00,8.00,25.00,73.00,19.00,1982,2015-11-01
435,1075,Small Market,West,1,Beans,Coffee,Amaretto,Utah,Regular,2015-10-31,2015-10-31,70.00,90.00,50.00,160.00,63.00,76.00,19.00,36.00,139.00,40.00,1983,2015-10-01
970,521,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Colorado,Decaf,2015-11-25,2015-11-25,40.00,60.00,0.00,100.00,47.00,65.00,42.00,-6.00,112.00,71.00,1984,2015-11-01
775,250,Small Market,West,1,Beans,Coffee,Colombian,Nevada,Regular,2015-10-31,2015-10-31,40.00,60.00,20.00,100.00,39.00,49.00,14.00,1.00,88.00,48.00,1985,2015-10-01
773,531,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Illinois,Decaf,2017-07-25,2017-07-25,40.00,50.00,30.00,90.00,43.00,56.00,14.00,29.00,99.00,27.00,1986,2017-07-01
503,482,Small Market,West,1,Beans,Coffee,Colombian,Oregon,Regular,2015-10-31,2015-10-31,40.00,70.00,20.00,110.00,41.00,57.00,13.00,1.00,98.00,56.00,1987,2015-10-01
330,870,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Ohio,Decaf,2016-11-09,2016-11-09,30.00,40.00,30.00,70.00,33.00,49.00,9.00,29.00,82.00,20.00,1988,2016-11-01
801,392,Small Market,West,1,Beans,Coffee,Colombian,Utah,Regular,2015-10-31,2015-10-31,50.00,80.00,50.00,130.00,49.00,65.00,16.00,21.00,114.00,44.00,1989,2015-10-01
303,424,Major Market,Central,1,Leaves,Herbal Tea,Mint,Colorado,Decaf,2016-11-09,2016-11-09,50.00,60.00,30.00,110.00,54.00,73.00,17.00,29.00,127.00,44.00,1990,2016-11-01
253,461,Small Market,West,1,Beans,Coffee,Colombian,Washington,Regular,2015-10-31,2015-10-31,80.00,120.00,80.00,200.00,72.00,104.00,23.00,58.00,176.00,46.00,1991,2015-10-01
702,344,Small Market,West,1,Beans,Espresso,Caffe Latte,Nevada,Regular,2016-04-13,2016-04-13,0.00,40.00,30.00,40.00,0.00,43.00,0.00,31.00,43.00,12.00,1992,2016-04-01
630,1003,Major Market,Central,1,Leaves,Herbal Tea,Mint,Illinois,Decaf,2016-11-09,2016-11-09,80.00,110.00,80.00,190.00,86.00,124.00,24.00,88.00,210.00,36.00,1993,2016-11-01
971,422,Small Market,West,1,Beans,Espresso,Caffe Latte,Oregon,Regular,2016-04-13,2016-04-13,40.00,50.00,10.00,90.00,46.00,57.00,17.00,6.00,103.00,51.00,1994,2016-04-01
772,567,Major Market,East,1,Leaves,Herbal Tea,Chamomile,Florida,Decaf,2016-11-09,2016-11-09,10.00,30.00,20.00,40.00,24.00,32.00,7.00,12.00,56.00,20.00,1995,2016-11-01
435,844,Small Market,West,1,Beans,Espresso,Caffe Latte,Utah,Regular,2017-07-21,2017-07-21,30.00,40.00,30.00,70.00,31.00,46.00,8.00,26.00,77.00,20.00,1996,2017-07-01
954,403,Major Market,East,1,Leaves,Herbal Tea,Lemon,Florida,Decaf,2018-02-24,2018-02-24,40.00,60.00,20.00,100.00,65.00,80.00,24.00,23.00,145.00,57.00,1997,2018-02-01
253,567,Small Market,West,1,Beans,Espresso,Caffe Latte,Washington,Regular,2018-11-20,2018-11-20,20.00,30.00,20.00,50.00,24.00,32.00,7.00,13.00,56.00,19.00,1998,2018-11-01
508,422,Major Market,East,1,Leaves,Herbal Tea,Lemon,Massachusetts,Decaf,2018-06-25,2018-06-25,30.00,40.00,10.00,70.00,46.00,57.00,17.00,7.00,103.00,50.00,1999,2018-06-01
775,851,Small Market,West,1,Beans,Espresso,Caffe Mocha,Nevada,Regular,2017-11-26,2017-11-26,10.00,20.00,10.00,30.00,16.00,25.00,4.00,10.00,41.00,15.00,2000,2017-11-01
503,424,Small Market,West,1,Beans,Espresso,Caffe Mocha,Oregon,Regular,2018-11-07,2018-11-07,50.00,70.00,40.00,120.00,54.00,73.00,17.00,28.00,127.00,45.00,2001,2018-11-01
435,540,Small Market,West,1,Beans,Espresso,Caffe Mocha,Utah,Regular,2018-11-07,2018-11-07,90.00,110.00,70.00,200.00,94.00,120.00,31.00,77.00,214.00,43.00,2002,2018-11-01
509,403,Small Market,West,1,Beans,Espresso,Caffe Mocha,Washington,Regular,2015-12-01,2015-12-01,60.00,80.00,30.00,140.00,65.00,80.00,24.00,23.00,145.00,57.00,2003,2015-12-01
641,1744,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,2018-09-12,2018-09-12,230.00,300.00,200.00,530.00,247.00,329.00,81.00,216.00,576.00,113.00,2004,2018-09-01
417,335,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,2018-09-12,2018-09-12,40.00,60.00,0.00,100.00,49.00,69.00,44.00,-5.00,118.00,74.00,2005,2018-09-01
920,320,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,2018-09-12,2018-09-12,30.00,60.00,30.00,90.00,41.00,66.00,12.00,30.00,107.00,36.00,2006,2018-09-01
319,830,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Iowa,Decaf,2016-12-24,2016-12-24,120.00,170.00,120.00,290.00,127.00,185.00,40.00,123.00,312.00,62.00,2007,2016-12-01
573,1898,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Missouri,Decaf,2016-12-24,2016-12-24,80.00,60.00,20.00,140.00,92.00,68.00,28.00,16.00,160.00,52.00,2008,2016-12-01
715,863,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,2016-12-24,2016-12-24,30.00,40.00,30.00,70.00,34.00,51.00,9.00,30.00,85.00,21.00,2009,2016-12-01
475,619,Small Market,East,1,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,2018-02-23,2018-02-23,50.00,60.00,20.00,110.00,68.00,85.00,25.00,27.00,153.00,58.00,2010,2018-02-01
603,250,Small Market,East,1,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,2015-11-23,2015-11-23,20.00,40.00,10.00,60.00,39.00,49.00,14.00,2.00,88.00,47.00,2011,2015-11-01
475,1075,Small Market,East,1,Leaves,Herbal Tea,Mint,Connecticut,Decaf,2017-06-23,2017-06-23,40.00,60.00,40.00,100.00,63.00,76.00,19.00,36.00,139.00,40.00,2012,2017-06-01
573,1804,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Missouri,Decaf,2018-10-21,2018-10-21,70.00,40.00,0.00,110.00,82.00,40.00,25.00,-9.00,122.00,49.00,2013,2018-10-01
262,856,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,2018-10-21,2018-10-21,20.00,50.00,40.00,70.00,31.00,47.00,8.00,27.00,78.00,20.00,2014,2018-10-01
860,601,Small Market,East,1,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,2018-10-21,2018-10-21,60.00,70.00,30.00,130.00,82.00,102.00,31.00,38.00,184.00,64.00,2015,2018-10-01
603,243,Small Market,East,1,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,2017-05-17,2017-05-17,20.00,30.00,0.00,50.00,33.00,41.00,12.00,-4.00,74.00,45.00,2016,2017-05-01
475,1060,Small Market,East,1,Leaves,Herbal Tea,Mint,Connecticut,Decaf,2017-05-17,2017-05-17,50.00,50.00,30.00,100.00,69.00,81.00,21.00,38.00,150.00,43.00,2017,2017-05-01
337,552,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Louisiana,Decaf,2016-02-03,2016-02-03,90.00,120.00,80.00,210.00,101.00,130.00,33.00,85.00,231.00,45.00,2018,2016-02-01
505,848,Small Market,South,1,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,2018-12-18,2018-12-18,10.00,20.00,10.00,30.00,15.00,24.00,4.00,9.00,39.00,15.00,2019,2018-12-01
918,391,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,2017-11-15,2017-11-15,50.00,60.00,20.00,110.00,54.00,67.00,20.00,13.00,121.00,54.00,2020,2017-11-01
337,601,Small Market,South,1,Leaves,Herbal Tea,Lemon,Louisiana,Decaf,2018-07-03,2018-07-03,70.00,100.00,40.00,170.00,82.00,102.00,31.00,38.00,184.00,64.00,2021,2018-07-01
505,1003,Small Market,South,1,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,2018-07-03,2018-07-03,20.00,30.00,10.00,50.00,29.00,35.00,8.00,5.00,64.00,30.00,2022,2018-07-01
580,694,Small Market,South,1,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,2015-01-15,2015-01-15,80.00,120.00,20.00,200.00,94.00,130.00,85.00,15.00,224.00,115.00,2023,2015-01-01
775,912,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,2018-04-30,2018-04-30,110.00,150.00,20.00,260.00,121.00,168.00,109.00,26.00,289.00,142.00,2024,2018-04-01
503,823,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,2018-04-30,2018-04-30,20.00,30.00,20.00,50.00,25.00,38.00,7.00,19.00,63.00,19.00,2025,2018-04-01
801,316,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Utah,Decaf,2018-04-30,2018-04-30,40.00,60.00,30.00,100.00,46.00,67.00,14.00,30.00,113.00,37.00,2026,2018-04-01
773,1459,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Illinois,Decaf,2016-10-04,2016-10-04,260.00,270.00,180.00,530.00,228.00,228.00,63.00,218.00,510.00,92.00,2027,2016-10-01
206,1134,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Washington,Decaf,2016-11-08,2016-11-08,120.00,180.00,120.00,300.00,130.00,195.00,42.00,122.00,325.00,73.00,2028,2016-11-01
937,338,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Ohio,Decaf,2015-05-20,2015-05-20,60.00,90.00,40.00,150.00,58.00,72.00,22.00,25.00,145.00,59.00,2029,2015-05-01
702,1150,Small Market,West,1,Leaves,Herbal Tea,Lemon,Nevada,Decaf,2016-10-30,2016-10-30,160.00,220.00,130.00,380.00,173.00,239.00,57.00,138.00,412.00,101.00,2030,2016-10-01
386,500,Major Market,East,1,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,2015-05-20,2015-05-20,80.00,110.00,70.00,190.00,84.00,116.00,26.00,104.00,224.00,51.00,2031,2015-05-01
971,561,Small Market,West,1,Leaves,Herbal Tea,Lemon,Oregon,Decaf,2018-08-17,2018-08-17,80.00,100.00,70.00,180.00,88.00,112.00,29.00,70.00,200.00,42.00,2032,2018-08-01
305,432,Major Market,East,1,Beans,Espresso,Decaf Espresso,Florida,Decaf,2015-05-20,2015-05-20,70.00,100.00,60.00,170.00,77.00,103.00,25.00,78.00,201.00,56.00,2033,2015-05-01
435,452,Small Market,West,1,Leaves,Herbal Tea,Lemon,Utah,Decaf,2018-08-17,2018-08-17,40.00,60.00,30.00,100.00,43.00,66.00,14.00,20.00,109.00,46.00,2034,2018-08-01
361,623,Major Market,South,1,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,2016-11-20,2016-11-20,100.00,130.00,100.00,230.00,83.00,107.00,27.00,106.00,213.00,41.00,2035,2016-11-01
509,834,Small Market,West,1,Leaves,Herbal Tea,Lemon,Washington,Decaf,2016-10-03,2016-10-03,40.00,60.00,40.00,100.00,47.00,68.00,13.00,44.00,115.00,24.00,2036,2016-10-01
409,456,Major Market,South,1,Beans,Espresso,Decaf Espresso,Texas,Decaf,2016-11-30,2016-11-30,40.00,70.00,60.00,110.00,54.00,80.00,15.00,84.00,150.00,27.00,2037,2016-11-01
702,803,Small Market,West,1,Leaves,Herbal Tea,Mint,Nevada,Decaf,2017-07-08,2017-07-08,100.00,150.00,100.00,250.00,113.00,165.00,36.00,107.00,278.00,58.00,2038,2017-07-01
310,862,Major Market,West,1,Beans,Coffee,Decaf Irish Cream,California,Decaf,2016-11-30,2016-11-30,180.00,-40.00,-120.00,140.00,144.00,-26.00,47.00,-182.00,132.00,96.00,2039,2016-11-01
801,1804,Small Market,West,1,Leaves,Herbal Tea,Mint,Utah,Decaf,2017-07-08,2017-07-08,70.00,40.00,0.00,110.00,82.00,40.00,25.00,-8.00,122.00,48.00,2040,2017-07-01
951,1310,Major Market,West,1,Beans,Espresso,Decaf Espresso,California,Decaf,2016-11-30,2016-11-30,220.00,300.00,200.00,520.00,234.00,312.00,77.00,316.00,611.00,114.00,2041,2016-11-01
712,1778,Small Market,Central,1,Leaves,Tea,Darjeeling,Iowa,Regular,2018-12-05,2018-12-05,170.00,180.00,110.00,350.00,211.00,212.00,59.00,129.00,423.00,83.00,2042,2018-12-01
719,777,Major Market,Central,1,Beans,Coffee,Amaretto,Colorado,Regular,2016-12-31,2016-12-31,90.00,130.00,100.00,220.00,89.00,130.00,24.00,146.00,245.00,38.00,2043,2016-12-01
417,248,Small Market,Central,1,Leaves,Tea,Darjeeling,Missouri,Regular,2018-03-09,2018-03-09,20.00,40.00,10.00,60.00,35.00,47.00,11.00,9.00,82.00,38.00,2044,2018-03-01
330,336,Major Market,Central,1,Beans,Coffee,Amaretto,Ohio,Regular,2016-12-31,2016-12-31,60.00,80.00,50.00,140.00,60.00,80.00,19.00,53.00,157.00,48.00,2045,2016-12-01
262,454,Small Market,Central,1,Leaves,Tea,Darjeeling,Wisconsin,Regular,2017-06-09,2017-06-09,40.00,50.00,20.00,90.00,49.00,71.00,15.00,33.00,120.00,38.00,2046,2017-06-01
720,623,Major Market,Central,1,Beans,Coffee,Colombian,Colorado,Regular,2018-11-16,2018-11-16,80.00,110.00,80.00,190.00,83.00,107.00,27.00,106.00,213.00,41.00,2047,2018-11-01
319,1784,Small Market,Central,1,Leaves,Tea,Earl Grey,Iowa,Regular,2018-11-28,2018-11-28,200.00,250.00,130.00,450.00,245.00,300.00,93.00,173.00,545.00,127.00,2048,2018-11-01
815,862,Major Market,Central,1,Beans,Coffee,Colombian,Illinois,Regular,2015-06-06,2015-06-06,150.00,210.00,130.00,360.00,144.00,201.00,47.00,173.00,386.00,94.00,2049,2015-06-01
