order_month,product_line,product_type,product,market,state,market_size,type,sales,cogs,total_expenses,profit,marketing,budget_sales,budget_cogs,budget_profit
2015-08-01,Leaves,Herbal Tea,Chamomile,Central,Ohio,Major Market,Decaf,60.00,22.00,17.00,25.00,6.00,40.00,10.00,30.00
2017-05-01,Beans,Coffee,Colombian,West,Nevada,Small Market,Regular,79.00,33.00,46.00,-7.00,12.00,90.00,40.00,10.00
2015-11-01,Beans,Coffee,Colombian,Central,Colorado,Major Market,Regular,206.00,84.00,40.00,102.00,27.00,200.00,80.00,90.00
2015-08-01,Leaves,Herbal Tea,Lemon,Central,Colorado,Major Market,Decaf,137.00,54.00,78.00,-4.00,49.00,110.00,40.00,10.00
2018-11-01,Leaves,Tea,Darjeeling,East,New Hampshire,Small Market,Regular,110.00,43.00,36.00,39.00,12.00,100.00,30.00,50.00
2017-09-01,Beans,Coffee,Colombian,Central,Illinois,Major Market,Regular,391.00,154.00,94.00,177.00,50.00,380.00,160.00,140.00
2017-11-01,Leaves,Herbal Tea,Lemon,Central,Illinois,Major Market,Decaf,202.00,83.00,39.00,101.00,27.00,160.00,70.00,60.00
2018-06-01,Leaves,Tea,Green Tea,East,Connecticut,Small Market,Regular,105.00,38.00,22.00,55.00,10.00,100.00,40.00,40.00
2017-09-01,Beans,Coffee,Colombian,Central,Ohio,Major Market,Regular,129.00,49.00,37.00,52.00,15.00,120.00,50.00,40.00
2015-12-01,Leaves,Herbal Tea,Lemon,Central,Ohio,Major Market,Decaf,85.00,32.00,20.00,42.00,8.00,70.00,20.00,50.00
2018-06-01,Leaves,Tea,Green Tea,East,New Hampshire,Small Market,Regular,48.00,17.00,16.00,17.00,4.00,40.00,10.00,20.00
2017-04-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,151.00,58.00,40.00,65.00,18.00,170.00,70.00,70.00
2015-12-01,Leaves,Herbal Tea,Mint,Central,Colorado,Major Market,Decaf,149.00,60.00,47.00,49.00,19.00,120.00,50.00,40.00
2018-01-01,Leaves,Tea,Darjeeling,West,Nevada,Small Market,Regular,611.00,234.00,114.00,316.00,77.00,370.00,150.00,150.00
2017-04-01,Beans,Espresso,Caffe Latte,West,Nevada,Small Market,Regular,46.00,0.00,12.00,46.00,0.00,40.00,0.00,30.00
2015-07-01,Leaves,Herbal Tea,Mint,Central,Illinois,Major Market,Decaf,247.00,95.00,38.00,147.00,26.00,200.00,80.00,100.00
2016-04-01,Leaves,Tea,Darjeeling,West,Oregon,Small Market,Regular,90.00,32.00,21.00,44.00,8.00,50.00,20.00,30.00
2017-02-01,Leaves,Herbal Tea,Chamomile,East,Florida,Major Market,Decaf,117.00,48.00,28.00,50.00,15.00,80.00,30.00,30.00
2016-04-01,Leaves,Tea,Darjeeling,West,Utah,Small Market,Regular,101.00,37.00,66.00,-16.00,34.00,60.00,20.00,0.00
2016-09-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,604.00,243.00,113.00,313.00,80.00,660.00,280.00,260.00
2016-09-01,Beans,Espresso,Caffe Mocha,Central,Ohio,Major Market,Regular,346.00,162.00,69.00,140.00,45.00,380.00,180.00,130.00
2016-11-01,Leaves,Tea,Earl Grey,West,Nevada,Small Market,Regular,510.00,228.00,91.00,220.00,63.00,310.00,150.00,100.00
2017-05-01,Beans,Coffee,Colombian,East,Florida,Major Market,Regular,224.00,84.00,59.00,99.00,27.00,190.00,80.00,70.00
2018-12-01,Beans,Espresso,Caffe Mocha,West,Nevada,Small Market,Regular,48.00,18.00,17.00,15.00,5.00,40.00,10.00,20.00
2017-03-01,Leaves,Herbal Tea,Lemon,East,New York,Major Market,Decaf,528.00,240.00,124.00,194.00,91.00,380.00,180.00,110.00
2018-12-01,Leaves,Tea,Earl Grey,West,Oregon,Small Market,Regular,511.00,195.00,123.00,244.00,63.00,320.00,120.00,130.00
2018-06-01,Beans,Coffee,Colombian,East,Massachusetts,Major Market,Regular,524.00,72.00,54.00,543.00,23.00,460.00,60.00,360.00
2018-12-01,Leaves,Herbal Tea,Mint,East,Florida,Major Market,Decaf,164.00,70.00,42.00,62.00,21.00,120.00,50.00,50.00
2016-11-01,Leaves,Tea,Earl Grey,West,Utah,Small Market,Regular,92.00,35.00,40.00,14.00,11.00,50.00,20.00,10.00
2018-06-01,Beans,Coffee,Colombian,East,New York,Major Market,Regular,719.00,270.00,146.00,384.00,94.00,640.00,250.00,270.00
2017-06-01,Beans,Espresso,Caffe Mocha,West,Utah,Small Market,Regular,119.00,49.00,28.00,52.00,16.00,100.00,40.00,40.00
2017-06-01,Beans,Espresso,Caffe Mocha,West,Washington,Small Market,Regular,126.00,53.00,53.00,18.00,20.00,110.00,50.00,20.00
2016-11-01,Leaves,Tea,Earl Grey,West,Washington,Small Market,Regular,168.00,61.00,43.00,75.00,19.00,100.00,40.00,40.00
2018-05-01,Leaves,Herbal Tea,Chamomile,Central,Iowa,Small Market,Decaf,581.00,234.00,110.00,298.00,77.00,470.00,200.00,190.00
2016-11-01,Leaves,Tea,Green Tea,West,Nevada,Small Market,Regular,19.00,245.00,132.00,-552.00,93.00,0.00,160.00,-240.00
2018-12-01,Leaves,Herbal Tea,Chamomile,Central,Missouri,Small Market,Decaf,214.00,86.00,133.00,-23.00,78.00,180.00,60.00,20.00
2016-11-01,Leaves,Tea,Green Tea,West,Oregon,Small Market,Regular,224.00,84.00,51.00,104.00,26.00,130.00,50.00,50.00
2018-06-01,Beans,Espresso,Caffe Mocha,East,Massachusetts,Major Market,Regular,133.00,52.00,77.00,-6.00,47.00,120.00,40.00,20.00
2015-03-01,Leaves,Herbal Tea,Chamomile,Central,Wisconsin,Small Market,Decaf,185.00,65.00,43.00,98.00,20.00,150.00,50.00,80.00
2016-11-01,Leaves,Tea,Green Tea,West,Utah,Small Market,Regular,73.00,29.00,47.00,-14.00,11.00,40.00,10.00,10.00
2017-11-01,Beans,Espresso,Caffe Mocha,East,New York,Major Market,Regular,67.00,125.00,146.00,-309.00,113.00,60.00,120.00,-190.00
2018-05-01,Leaves,Herbal Tea,Lemon,Central,Iowa,Small Market,Decaf,271.00,104.00,55.00,141.00,33.00,220.00,80.00,110.00
2015-11-01,Leaves,Tea,Green Tea,West,Washington,Small Market,Regular,488.00,191.00,262.00,8.00,173.00,300.00,110.00,30.00
2015-07-01,Beans,Espresso,Regular Espresso,East,Massachusetts,Major Market,Regular,346.00,162.00,69.00,140.00,45.00,310.00,150.00,100.00
2015-11-01,Beans,Coffee,Decaf Irish Cream,Central,Colorado,Major Market,Decaf,1021.00,407.00,151.00,619.00,112.00,1010.00,420.00,460.00
2015-07-01,Beans,Espresso,Regular Espresso,East,New York,Major Market,Regular,557.00,239.00,90.00,288.00,66.00,510.00,220.00,210.00
2016-11-01,Leaves,Herbal Tea,Lemon,Central,Wisconsin,Small Market,Decaf,123.00,47.00,25.00,64.00,13.00,100.00,40.00,50.00
2017-01-01,Beans,Coffee,Decaf Irish Cream,Central,Illinois,Major Market,Decaf,271.00,104.00,55.00,141.00,33.00,260.00,110.00,100.00
2015-07-01,Beans,Coffee,Colombian,South,Texas,Major Market,Regular,498.00,214.00,87.00,246.00,66.00,580.00,260.00,240.00
2018-07-01,Leaves,Herbal Tea,Lemon,East,Connecticut,Small Market,Decaf,206.00,86.00,66.00,61.00,32.00,150.00,60.00,50.00
2015-03-01,Leaves,Tea,Darjeeling,Central,Ohio,Major Market,Regular,213.00,80.00,58.00,92.00,26.00,170.00,60.00,60.00
2016-07-01,Beans,Espresso,Caffe Latte,South,Texas,Major Market,Regular,192.00,72.00,54.00,80.00,23.00,150.00,60.00,50.00
2015-03-01,Leaves,Tea,Earl Grey,Central,Colorado,Major Market,Regular,145.00,62.00,40.00,50.00,19.00,110.00,50.00,30.00
2018-03-01,Beans,Espresso,Caffe Mocha,South,Texas,Major Market,Regular,227.00,87.00,35.00,135.00,24.00,180.00,70.00,90.00
2015-11-01,Leaves,Herbal Tea,Mint,East,Connecticut,Small Market,Decaf,176.00,75.00,44.00,68.00,23.00,120.00,50.00,50.00
2015-03-01,Leaves,Tea,Earl Grey,Central,Illinois,Major Market,Regular,201.00,75.00,55.00,88.00,24.00,160.00,60.00,50.00
2018-07-01,Leaves,Herbal Tea,Chamomile,South,Louisiana,Small Market,Decaf,119.00,49.00,28.00,52.00,16.00,100.00,40.00,40.00
2015-03-01,Leaves,Tea,Earl Grey,Central,Ohio,Major Market,Regular,220.00,86.00,49.00,105.00,26.00,180.00,70.00,70.00
2017-11-01,Beans,Coffee,Colombian,West,California,Major Market,Regular,719.00,270.00,146.00,384.00,94.00,840.00,340.00,370.00
2015-03-01,Leaves,Tea,Green Tea,Central,Colorado,Major Market,Regular,107.00,44.00,26.00,45.00,14.00,80.00,30.00,30.00
2016-04-01,Beans,Espresso,Caffe Latte,West,California,Major Market,Regular,509.00,239.00,90.00,221.00,66.00,450.00,220.00,150.00
2018-04-01,Leaves,Tea,Darjeeling,East,Florida,Major Market,Regular,85.00,32.00,20.00,42.00,8.00,80.00,30.00,40.00
2017-03-01,Leaves,Tea,Darjeeling,East,Massachusetts,Major Market,Regular,85.00,32.00,20.00,42.00,8.00,80.00,30.00,40.00
2017-03-01,Leaves,Tea,Darjeeling,East,New York,Major Market,Regular,247.00,95.00,37.00,148.00,26.00,250.00,100.00,120.00
2017-03-01,Leaves,Tea,Earl Grey,East,New York,Major Market,Regular,259.00,99.00,39.00,156.00,27.00,260.00,100.00,130.00
2015-11-01,Beans,Espresso,Caffe Mocha,Central,Wisconsin,Small Market,Regular,165.00,71.00,43.00,61.00,22.00,180.00,80.00,60.00
2017-05-01,Leaves,Herbal Tea,Lemon,South,New Mexico,Small Market,Decaf,67.00,28.00,30.00,7.00,8.00,60.00,20.00,20.00
2015-11-01,Leaves,Tea,Green Tea,East,Florida,Major Market,Regular,252.00,96.00,49.00,135.00,26.00,250.00,90.00,120.00
2015-01-01,Beans,Coffee,Amaretto,East,New Hampshire,Small Market,Regular,114.00,43.00,35.00,43.00,13.00,100.00,40.00,40.00
2017-05-01,Leaves,Herbal Tea,Lemon,South,Oklahoma,Small Market,Decaf,234.00,92.00,113.00,22.00,83.00,210.00,80.00,40.00
2015-01-01,Beans,Coffee,Colombian,East,Connecticut,Small Market,Regular,329.00,123.00,72.00,169.00,40.00,290.00,110.00,130.00
2018-05-01,Leaves,Herbal Tea,Lemon,Central,Illinois,Major Market,Decaf,206.00,84.00,39.00,104.00,27.00,160.00,70.00,60.00
2015-01-01,Beans,Coffee,Colombian,East,New Hampshire,Small Market,Regular,127.00,47.00,46.00,39.00,15.00,110.00,40.00,40.00
2015-01-01,Beans,Espresso,Caffe Mocha,East,Connecticut,Small Market,Regular,160.00,63.00,87.00,0.00,57.00,140.00,60.00,10.00
2017-10-01,Leaves,Herbal Tea,Chamomile,West,Utah,Small Market,Decaf,108.00,41.00,36.00,36.00,13.00,80.00,30.00,30.00
2018-07-01,Leaves,Tea,Earl Grey,West,California,Major Market,Regular,201.00,77.00,32.00,119.00,21.00,120.00,50.00,60.00
2015-01-01,Beans,Espresso,Caffe Mocha,East,New Hampshire,Small Market,Regular,114.00,44.00,70.00,-10.00,40.00,100.00,40.00,10.00
2015-01-01,Beans,Espresso,Regular Espresso,East,New Hampshire,Small Market,Regular,80.00,33.00,46.00,-6.00,12.00,70.00,30.00,0.00
2015-01-01,Beans,Coffee,Colombian,South,Louisiana,Small Market,Regular,87.00,33.00,20.00,43.00,9.00,100.00,40.00,50.00
2018-03-01,Leaves,Herbal Tea,Lemon,West,Oregon,Small Market,Decaf,107.00,44.00,26.00,45.00,14.00,80.00,30.00,30.00
2017-07-01,Beans,Coffee,Decaf Irish Cream,Central,Missouri,Small Market,Decaf,176.00,75.00,44.00,68.00,23.00,170.00,70.00,60.00
2016-11-01,Beans,Coffee,Colombian,South,New Mexico,Small Market,Regular,127.00,47.00,46.00,39.00,15.00,140.00,50.00,50.00
2018-03-01,Leaves,Herbal Tea,Lemon,West,Utah,Small Market,Decaf,121.00,45.00,45.00,36.00,14.00,100.00,30.00,40.00
2017-07-01,Beans,Coffee,Decaf Irish Cream,Central,Wisconsin,Small Market,Decaf,192.00,77.00,53.00,74.00,25.00,180.00,80.00,60.00
2017-10-01,Leaves,Herbal Tea,Lemon,East,Florida,Major Market,Decaf,128.00,54.00,54.00,18.00,20.00,90.00,40.00,20.00
2018-06-01,Beans,Coffee,Colombian,South,Oklahoma,Small Market,Regular,217.00,89.00,53.00,92.00,29.00,250.00,100.00,110.00
2018-03-01,Leaves,Herbal Tea,Lemon,West,Washington,Small Market,Decaf,100.00,38.00,22.00,50.00,10.00,80.00,30.00,50.00
2018-01-01,Beans,Espresso,Decaf Espresso,Central,Iowa,Small Market,Decaf,92.00,0.00,22.00,94.00,0.00,100.00,0.00,80.00
2017-10-01,Leaves,Herbal Tea,Lemon,East,Massachusetts,Major Market,Decaf,137.00,58.00,55.00,24.00,22.00,100.00,40.00,30.00
2018-06-01,Beans,Espresso,Caffe Latte,South,Louisiana,Small Market,Regular,320.00,126.00,172.00,2.00,114.00,240.00,100.00,0.00
2018-03-01,Leaves,Herbal Tea,Mint,West,Nevada,Small Market,Decaf,271.00,104.00,56.00,140.00,33.00,220.00,80.00,110.00
2015-08-01,Beans,Espresso,Decaf Espresso,Central,Missouri,Small Market,Decaf,110.00,42.00,23.00,56.00,11.00,120.00,40.00,60.00
2016-04-01,Leaves,Herbal Tea,Lemon,East,New York,Major Market,Decaf,547.00,245.00,127.00,209.00,93.00,400.00,180.00,130.00
2017-05-01,Beans,Espresso,Caffe Latte,South,New Mexico,Small Market,Regular,80.00,33.00,45.00,-4.00,12.00,60.00,20.00,10.00
2018-03-01,Leaves,Herbal Tea,Mint,West,Utah,Small Market,Decaf,109.00,84.00,49.00,-46.00,26.00,80.00,70.00,-30.00
2015-08-01,Beans,Espresso,Decaf Espresso,Central,Wisconsin,Small Market,Decaf,117.00,48.00,27.00,52.00,15.00,120.00,50.00,50.00
2016-04-01,Leaves,Herbal Tea,Mint,East,Florida,Major Market,Decaf,165.00,71.00,44.00,59.00,22.00,120.00,50.00,50.00
2017-05-01,Beans,Espresso,Caffe Latte,South,Oklahoma,Small Market,Regular,228.00,89.00,51.00,110.00,27.00,180.00,70.00,80.00
2018-03-01,Leaves,Tea,Darjeeling,Central,Iowa,Small Market,Regular,487.00,228.00,88.00,209.00,63.00,400.00,190.00,140.00
2016-12-01,Beans,Espresso,Decaf Espresso,East,Connecticut,Small Market,Decaf,139.00,55.00,46.00,43.00,18.00,120.00,50.00,40.00
2016-04-01,Leaves,Herbal Tea,Mint,East,New York,Major Market,Decaf,194.00,214.00,87.00,-177.00,66.00,140.00,160.00,-80.00
2017-09-01,Beans,Espresso,Caffe Mocha,South,Louisiana,Small Market,Regular,178.00,62.00,42.00,93.00,19.00,140.00,50.00,70.00
2017-05-01,Beans,Coffee,Decaf Irish Cream,South,Louisiana,Small Market,Decaf,123.00,47.00,24.00,65.00,13.00,140.00,50.00,70.00
2017-09-01,Beans,Espresso,Caffe Mocha,South,New Mexico,Small Market,Regular,114.00,44.00,70.00,-10.00,40.00,90.00,30.00,10.00
2017-05-01,Beans,Coffee,Decaf Irish Cream,South,New Mexico,Small Market,Decaf,109.00,84.00,49.00,-46.00,26.00,120.00,100.00,-20.00
2018-11-01,Beans,Espresso,Caffe Mocha,South,Oklahoma,Small Market,Regular,56.00,21.00,17.00,22.00,5.00,40.00,10.00,30.00
2017-05-01,Beans,Coffee,Decaf Irish Cream,South,Oklahoma,Small Market,Decaf,85.00,32.00,19.00,43.00,8.00,100.00,40.00,50.00
2015-10-01,Leaves,Herbal Tea,Chamomile,West,California,Major Market,Decaf,249.00,95.00,38.00,150.00,26.00,200.00,80.00,100.00
2018-08-01,Leaves,Tea,Earl Grey,Central,Missouri,Small Market,Regular,72.00,30.00,45.00,-10.00,11.00,50.00,20.00,-10.00
2018-03-01,Beans,Espresso,Decaf Espresso,South,Louisiana,Small Market,Decaf,146.00,56.00,40.00,61.00,17.00,110.00,40.00,50.00
2015-08-01,Leaves,Herbal Tea,Lemon,West,California,Major Market,Decaf,498.00,214.00,88.00,245.00,66.00,410.00,180.00,170.00
2016-07-01,Leaves,Tea,Earl Grey,Central,Wisconsin,Small Market,Regular,165.00,65.00,87.00,4.00,58.00,130.00,50.00,10.00
2018-11-01,Beans,Coffee,Amaretto,West,Oregon,Small Market,Regular,133.00,52.00,76.00,-4.00,47.00,150.00,60.00,30.00
2015-08-01,Leaves,Herbal Tea,Mint,West,California,Major Market,Decaf,206.00,84.00,40.00,102.00,27.00,160.00,70.00,60.00
2016-07-01,Leaves,Tea,Green Tea,Central,Missouri,Small Market,Regular,79.00,33.00,45.00,-6.00,12.00,60.00,20.00,0.00
2018-05-01,Beans,Coffee,Amaretto,West,Utah,Small Market,Regular,322.00,137.00,84.00,120.00,41.00,360.00,160.00,120.00
2015-08-01,Leaves,Tea,Darjeeling,Central,Colorado,Major Market,Regular,137.00,58.00,55.00,24.00,22.00,110.00,40.00,20.00
2018-05-01,Beans,Coffee,Colombian,West,Nevada,Small Market,Regular,174.00,72.00,94.00,-5.00,26.00,190.00,80.00,30.00
2018-03-01,Beans,Espresso,Decaf Espresso,South,New Mexico,Small Market,Decaf,87.00,35.00,39.00,12.00,11.00,70.00,30.00,10.00
2018-12-01,Leaves,Tea,Darjeeling,East,New Hampshire,Small Market,Regular,110.00,43.00,33.00,44.00,12.00,100.00,30.00,50.00
2018-05-01,Beans,Coffee,Colombian,West,Oregon,Small Market,Regular,159.00,62.00,63.00,36.00,20.00,180.00,70.00,60.00
2018-12-01,Leaves,Tea,Green Tea,East,Connecticut,Small Market,Regular,117.00,46.00,33.00,48.00,12.00,120.00,40.00,60.00
2018-05-01,Beans,Coffee,Colombian,West,Utah,Small Market,Regular,132.00,53.00,45.00,39.00,17.00,150.00,60.00,60.00
2018-03-01,Beans,Coffee,Decaf Irish Cream,West,Nevada,Small Market,Decaf,67.00,28.00,29.00,9.00,8.00,70.00,30.00,20.00
2018-12-01,Leaves,Tea,Green Tea,East,New Hampshire,Small Market,Regular,89.00,0.00,22.00,90.00,0.00,80.00,0.00,60.00
2018-05-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,160.00,61.00,41.00,71.00,19.00,180.00,70.00,80.00
2018-03-01,Beans,Coffee,Decaf Irish Cream,West,Oregon,Small Market,Decaf,136.00,52.00,38.00,56.00,16.00,160.00,60.00,70.00
2018-05-01,Leaves,Tea,Darjeeling,West,Nevada,Small Market,Regular,581.00,234.00,109.00,300.00,77.00,370.00,150.00,150.00
2018-04-01,Beans,Espresso,Caffe Latte,West,Nevada,Small Market,Regular,46.00,0.00,12.00,46.00,0.00,40.00,0.00,30.00
2016-12-01,Beans,Coffee,Decaf Irish Cream,West,Utah,Small Market,Decaf,369.00,154.00,125.00,100.00,57.00,420.00,180.00,130.00
2018-04-01,Beans,Espresso,Caffe Latte,West,Oregon,Small Market,Regular,137.00,58.00,56.00,22.00,22.00,120.00,50.00,20.00
2016-12-01,Beans,Coffee,Decaf Irish Cream,West,Washington,Small Market,Decaf,234.00,92.00,113.00,22.00,83.00,270.00,110.00,60.00
2017-06-01,Beans,Espresso,Caffe Latte,West,Washington,Small Market,Regular,119.00,49.00,28.00,52.00,16.00,100.00,40.00,40.00
2018-05-01,Leaves,Tea,Darjeeling,West,Oregon,Small Market,Regular,60.00,22.00,17.00,25.00,6.00,30.00,10.00,20.00
2018-05-01,Leaves,Tea,Darjeeling,West,Utah,Small Market,Regular,111.00,43.00,68.00,-10.00,39.00,70.00,20.00,10.00
2018-05-01,Leaves,Tea,Darjeeling,West,Washington,Small Market,Regular,185.00,65.00,43.00,98.00,20.00,110.00,40.00,40.00
2015-12-01,Beans,Espresso,Caffe Mocha,West,Utah,Small Market,Regular,286.00,117.00,62.00,133.00,37.00,250.00,100.00,100.00
2016-12-01,Beans,Espresso,Decaf Espresso,West,Washington,Small Market,Decaf,164.00,70.00,43.00,61.00,21.00,140.00,60.00,60.00
2017-03-01,Beans,Espresso,Caffe Mocha,West,Washington,Small Market,Regular,128.00,54.00,54.00,18.00,20.00,110.00,50.00,20.00
2017-03-01,Beans,Coffee,Amaretto,Central,Iowa,Small Market,Regular,48.00,18.00,17.00,15.00,5.00,40.00,10.00,20.00
2017-01-01,Leaves,Tea,Earl Grey,West,Oregon,Small Market,Regular,213.00,80.00,58.00,92.00,26.00,130.00,50.00,50.00
2015-11-01,Leaves,Herbal Tea,Chamomile,Central,Iowa,Small Market,Decaf,604.00,243.00,112.00,315.00,80.00,490.00,200.00,210.00
2017-01-01,Leaves,Tea,Earl Grey,West,Utah,Small Market,Regular,87.00,35.00,38.00,13.00,11.00,50.00,20.00,10.00
2015-11-01,Leaves,Herbal Tea,Chamomile,Central,Missouri,Small Market,Decaf,114.00,44.00,69.00,-9.00,40.00,90.00,30.00,10.00
2017-11-01,Leaves,Tea,Earl Grey,West,Washington,Small Market,Regular,146.00,56.00,40.00,61.00,17.00,90.00,30.00,40.00
2015-11-01,Leaves,Herbal Tea,Chamomile,Central,Wisconsin,Small Market,Decaf,178.00,62.00,42.00,93.00,19.00,140.00,50.00,70.00
2017-11-01,Leaves,Tea,Green Tea,West,Nevada,Small Market,Regular,47.00,495.00,254.00,-1047.00,187.00,0.00,260.00,-390.00
2017-05-01,Beans,Espresso,Decaf Espresso,South,Texas,Major Market,Decaf,211.00,81.00,33.00,125.00,22.00,170.00,60.00,90.00
2015-11-01,Leaves,Herbal Tea,Lemon,Central,Iowa,Small Market,Decaf,285.00,109.00,56.00,151.00,34.00,230.00,90.00,110.00
2017-05-01,Beans,Coffee,Decaf Irish Cream,West,California,Major Market,Decaf,169.00,191.00,109.00,-209.00,63.00,190.00,240.00,-150.00
2015-11-01,Leaves,Herbal Tea,Lemon,Central,Missouri,Small Market,Decaf,113.00,88.00,50.00,-47.00,27.00,90.00,70.00,-10.00
2017-11-01,Leaves,Tea,Green Tea,West,Utah,Small Market,Regular,132.00,55.00,87.00,-27.00,20.00,60.00,10.00,20.00
2015-11-01,Leaves,Herbal Tea,Lemon,Central,Wisconsin,Small Market,Decaf,129.00,49.00,25.00,70.00,13.00,100.00,40.00,50.00
2015-09-01,Beans,Coffee,Decaf Irish Cream,Central,Colorado,Major Market,Decaf,249.00,95.00,38.00,150.00,26.00,240.00,100.00,110.00
2016-08-01,Beans,Coffee,Amaretto,Central,Ohio,Major Market,Regular,137.00,55.00,46.00,42.00,18.00,130.00,50.00,50.00
2015-04-01,Leaves,Herbal Tea,Lemon,East,New Hampshire,Small Market,Decaf,80.00,33.00,45.00,-4.00,12.00,50.00,20.00,0.00
2016-08-01,Beans,Coffee,Colombian,Central,Colorado,Major Market,Regular,190.00,78.00,37.00,93.00,25.00,180.00,80.00,70.00
2015-04-01,Leaves,Herbal Tea,Mint,East,Connecticut,Small Market,Decaf,174.00,74.00,43.00,68.00,22.00,120.00,50.00,50.00
2015-08-01,Leaves,Tea,Darjeeling,Central,Illinois,Major Market,Regular,410.00,157.00,66.00,241.00,43.00,300.00,110.00,160.00
2018-06-01,Beans,Coffee,Decaf Irish Cream,Central,Ohio,Major Market,Decaf,133.00,52.00,77.00,-6.00,47.00,130.00,50.00,20.00
2015-09-01,Beans,Coffee,Colombian,Central,Illinois,Major Market,Regular,486.00,191.00,109.00,232.00,63.00,470.00,200.00,170.00
2018-04-01,Leaves,Herbal Tea,Chamomile,South,Louisiana,Small Market,Decaf,117.00,48.00,28.00,50.00,15.00,100.00,40.00,40.00
2018-08-01,Leaves,Tea,Darjeeling,Central,Ohio,Major Market,Regular,224.00,84.00,58.00,101.00,27.00,180.00,70.00,60.00
2018-12-01,Beans,Espresso,Decaf Espresso,Central,Colorado,Major Market,Decaf,393.00,147.00,110.00,166.00,47.00,450.00,170.00,180.00
2015-09-01,Beans,Coffee,Colombian,Central,Ohio,Major Market,Regular,114.00,43.00,37.00,40.00,13.00,110.00,40.00,40.00
2018-04-01,Leaves,Herbal Tea,Chamomile,South,New Mexico,Small Market,Decaf,110.00,43.00,35.00,41.00,12.00,100.00,30.00,50.00
2018-08-01,Beans,Espresso,Decaf Espresso,Central,Illinois,Major Market,Decaf,509.00,239.00,91.00,220.00,66.00,560.00,270.00,200.00
2015-09-01,Beans,Espresso,Caffe Mocha,Central,Colorado,Major Market,Regular,211.00,81.00,33.00,125.00,22.00,230.00,90.00,110.00
2018-12-01,Leaves,Herbal Tea,Chamomile,South,Oklahoma,Small Market,Decaf,128.00,54.00,53.00,19.00,20.00,110.00,50.00,20.00
2018-08-01,Beans,Espresso,Decaf Espresso,Central,Ohio,Major Market,Decaf,137.00,58.00,56.00,22.00,22.00,150.00,60.00,40.00
2016-01-01,Leaves,Tea,Earl Grey,Central,Illinois,Major Market,Regular,192.00,72.00,55.00,79.00,23.00,150.00,60.00,40.00
2015-09-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,626.00,252.00,115.00,326.00,83.00,690.00,290.00,280.00
2018-12-01,Leaves,Herbal Tea,Lemon,South,Louisiana,Small Market,Decaf,372.00,162.00,124.00,104.00,61.00,340.00,150.00,80.00
2016-01-01,Leaves,Tea,Earl Grey,Central,Ohio,Major Market,Regular,228.00,89.00,51.00,110.00,27.00,180.00,70.00,70.00
2016-01-01,Leaves,Tea,Green Tea,Central,Colorado,Major Market,Regular,104.00,43.00,26.00,43.00,14.00,80.00,30.00,30.00
2018-11-01,Beans,Coffee,Colombian,East,Massachusetts,Major Market,Regular,553.00,68.00,54.00,589.00,22.00,490.00,60.00,400.00
2016-04-01,Beans,Espresso,Caffe Mocha,Central,Wisconsin,Small Market,Regular,349.00,149.00,89.00,132.00,45.00,390.00,180.00,130.00
